user_id,country,acquisition_channel,device,signup_at,kyc_started_at,kyc_completed_at,first_transaction_at
21287,Spain,partnership,Web,2024-03-16 11:51:00,2024-03-16 13:45:00,2024-03-16 14:28:00,
21288,Germany,paid_search,Android,2024-11-02 07:13:00,2024-11-02 07:43:00,2024-11-02 15:53:00,
21289,Spain,referral,Web,2024-09-12 07:25:00,2024-09-12 10:35:00,2024-09-12 17:08:00,
21290,France,paid_social,Web,2025-01-04 14:16:00,2025-01-04 17:51:00,,
21291,Germany,organic,Android,2024-10-28 23:41:00,2024-10-28 23:48:00,2024-10-29 06:21:00,
21292,Italy,paid_social,Android,2025-01-12 21:32:00,2025-01-12 23:59:00,,
21293,Italy,referral,iOS,2024-06-25 02:18:00,2024-06-25 03:59:00,,
21294,Spain,paid_search,Web,2025-02-24 18:43:00,2025-02-24 21:50:00,2025-02-25 03:25:00,2025-03-02 03:21:00
21295,UK,paid_search,Web,2024-06-17 04:29:00,2024-06-17 06:57:00,,
21296,France,partnership,iOS,2025-07-08 23:55:00,,,
21297,UK,organic,iOS,2024-05-28 09:00:00,2024-05-28 11:41:00,2024-05-28 14:27:00,2024-06-03 19:24:00
21298,Italy,referral,iOS,2024-02-27 08:38:00,2024-02-27 09:12:00,,
21299,France,paid_search,iOS,2025-04-07 00:02:00,2025-04-07 00:59:00,2025-04-07 11:39:00,
21300,France,organic,Android,2024-10-02 07:53:00,2024-10-02 08:30:00,2024-10-02 11:13:00,2024-10-09 06:26:00
21301,UK,paid_search,Android,2024-03-30 08:03:00,2024-03-30 08:50:00,2024-03-30 17:26:00,
21302,Spain,organic,Android,2024-05-31 10:34:00,2024-05-31 12:20:00,2024-05-31 13:48:00,2024-06-05 08:57:00
21303,France,referral,iOS,2024-09-30 06:02:00,2024-09-30 06:05:00,,
21304,Italy,partnership,iOS,2025-04-25 08:30:00,2025-04-25 09:58:00,,
21305,Italy,partnership,Web,2024-12-18 08:57:00,2024-12-18 11:11:00,2024-12-18 14:34:00,2024-12-24 17:25:00
21306,Italy,partnership,iOS,2024-01-17 18:37:00,2024-01-17 20:11:00,2024-01-18 00:30:00,2024-01-20 13:00:00
21307,Germany,paid_social,Android,2024-03-01 18:16:00,2024-03-01 18:40:00,2024-03-02 04:14:00,2024-03-07 12:16:00
21308,Spain,referral,Web,2025-06-26 15:13:00,,,
21309,France,paid_search,iOS,2024-05-20 13:52:00,2024-05-20 17:40:00,2024-05-21 01:18:00,2024-05-27 18:14:00
21310,Germany,paid_search,Web,2024-08-14 21:20:00,2024-08-15 01:07:00,2024-08-15 05:55:00,
21311,UK,partnership,Android,2025-03-29 14:09:00,2025-03-29 16:35:00,2025-03-29 17:50:00,2025-03-30 03:33:00
21312,France,partnership,Android,2025-01-07 08:36:00,2025-01-07 12:08:00,,
21313,France,referral,iOS,2025-01-21 07:07:00,2025-01-21 10:35:00,2025-01-21 15:46:00,2025-01-24 03:01:00
21314,France,paid_social,iOS,2025-04-23 09:06:00,2025-04-23 09:38:00,2025-04-23 11:43:00,2025-04-29 23:10:00
21315,Germany,partnership,iOS,2024-08-22 03:41:00,2024-08-22 06:16:00,2024-08-22 10:08:00,2024-08-25 14:33:00
21316,Italy,organic,Web,2025-06-05 13:38:00,,,
21317,Spain,paid_social,Android,2024-11-03 02:37:00,2024-11-03 02:50:00,2024-11-03 11:30:00,2024-11-06 14:56:00
21318,UK,organic,Android,2024-11-02 17:39:00,2024-11-02 19:03:00,2024-11-02 23:15:00,2024-11-06 05:35:00
21319,Italy,organic,Android,2024-01-13 23:42:00,2024-01-14 03:18:00,,
21320,Italy,partnership,iOS,2024-01-27 22:45:00,2024-01-27 22:50:00,2024-01-28 02:43:00,
21321,France,paid_social,Android,2024-07-19 00:16:00,2024-07-19 03:35:00,2024-07-19 06:33:00,2024-07-24 11:10:00
21322,UK,paid_social,Web,2024-12-25 05:40:00,2024-12-25 06:38:00,2024-12-25 06:58:00,2024-12-28 23:37:00
21323,Spain,paid_search,iOS,2025-05-15 16:39:00,2025-05-15 19:45:00,,
21324,Italy,organic,Web,2024-09-25 14:38:00,2024-09-25 15:45:00,,
21325,UK,organic,Android,2024-02-01 08:48:00,2024-02-01 10:13:00,2024-02-01 16:51:00,2024-02-03 15:51:00
21326,Italy,referral,iOS,2024-04-10 07:35:00,2024-04-10 11:16:00,2024-04-10 20:43:00,2024-04-16 19:41:00
21327,Germany,partnership,Android,2025-01-19 04:17:00,2025-01-19 05:29:00,2025-01-19 13:53:00,2025-01-22 14:25:00
21328,UK,paid_social,Web,2024-08-03 17:04:00,2024-08-03 18:07:00,2024-08-03 21:47:00,
21329,Spain,organic,iOS,2024-02-24 17:14:00,2024-02-24 18:10:00,2024-02-25 00:54:00,2024-02-26 05:56:00
21330,Germany,partnership,Web,2024-09-04 21:47:00,2024-09-04 23:08:00,,
21331,Spain,paid_search,Web,2024-08-15 01:32:00,2024-08-15 02:06:00,2024-08-15 08:28:00,2024-08-20 12:30:00
21332,Italy,paid_search,Android,2025-03-27 19:38:00,2025-03-27 20:50:00,2025-03-28 05:01:00,2025-03-29 21:44:00
21333,UK,organic,iOS,2024-12-01 15:45:00,2024-12-01 17:43:00,2024-12-01 18:22:00,2024-12-07 19:50:00
21334,France,paid_social,iOS,2024-11-25 14:28:00,,,
21335,France,referral,iOS,2024-03-02 05:10:00,2024-03-02 07:19:00,2024-03-02 13:43:00,2024-03-06 19:11:00
21336,UK,referral,Web,2024-03-12 05:24:00,,,
21337,France,paid_search,Android,2024-05-21 05:12:00,2024-05-21 06:23:00,2024-05-21 17:30:00,2024-05-22 07:37:00
21338,Germany,organic,iOS,2025-04-15 15:41:00,2025-04-15 19:31:00,2025-04-16 00:13:00,2025-04-22 02:01:00
21339,France,paid_search,Web,2024-03-14 13:39:00,2024-03-14 15:23:00,2024-03-14 18:32:00,
21340,France,referral,iOS,2025-05-18 16:03:00,2025-05-18 16:56:00,2025-05-19 00:52:00,2025-05-19 02:12:00
21341,Germany,partnership,Web,2024-03-09 15:00:00,2024-03-09 18:10:00,2024-03-09 22:24:00,2024-03-10 17:51:00
21342,Germany,paid_social,Android,2024-05-01 08:20:00,2024-05-01 08:24:00,2024-05-01 15:52:00,2024-05-03 16:50:00
21343,UK,paid_search,Web,2024-07-11 02:48:00,2024-07-11 02:51:00,2024-07-11 11:06:00,2024-07-17 00:56:00
21344,Spain,organic,iOS,2024-06-29 05:33:00,2024-06-29 07:59:00,2024-06-29 13:06:00,
21345,Italy,paid_search,iOS,2025-01-17 11:44:00,2025-01-17 12:10:00,2025-01-17 20:18:00,2025-01-21 20:35:00
21346,France,referral,Android,2025-02-01 09:03:00,2025-02-01 09:07:00,,
21347,France,partnership,Web,2024-08-07 06:41:00,2024-08-07 10:32:00,,
21348,UK,paid_social,Web,2024-12-18 16:42:00,2024-12-18 19:26:00,2024-12-19 02:36:00,
21349,Germany,paid_social,Android,2025-04-25 03:16:00,2025-04-25 05:44:00,2025-04-25 13:15:00,2025-04-26 14:07:00
21350,Spain,organic,Android,2024-05-21 03:38:00,2024-05-21 06:32:00,2024-05-21 14:22:00,
21351,Germany,paid_social,Web,2025-01-18 16:21:00,2025-01-18 17:46:00,2025-01-19 01:03:00,
21352,France,paid_search,iOS,2024-07-20 03:46:00,2024-07-20 06:46:00,2024-07-20 11:11:00,
21353,France,paid_social,iOS,2025-02-16 15:08:00,,,
21354,Germany,referral,Web,2024-12-29 07:22:00,2024-12-29 08:37:00,2024-12-29 11:33:00,2025-01-01 18:45:00
21355,France,organic,Android,2024-02-17 01:15:00,2024-02-17 02:28:00,,
21356,UK,referral,Android,2024-03-30 21:11:00,2024-03-30 22:42:00,2024-03-30 22:52:00,2024-04-01 12:58:00
21357,France,partnership,Web,2024-09-12 00:30:00,,,
21358,Germany,organic,Web,2025-02-12 07:48:00,2025-02-12 10:56:00,2025-02-12 12:28:00,2025-02-12 21:44:00
21359,France,paid_search,Web,2024-12-10 13:22:00,2024-12-10 15:11:00,2024-12-10 18:27:00,
21360,France,paid_search,Web,2025-03-10 18:00:00,2025-03-10 21:45:00,2025-03-11 01:28:00,2025-03-15 19:38:00
21361,Germany,paid_social,Android,2025-02-07 14:48:00,2025-02-07 17:14:00,,
21362,Italy,paid_search,Android,2024-12-01 19:15:00,2024-12-01 22:49:00,2024-12-02 03:54:00,2024-12-05 17:56:00
21363,France,referral,Android,2025-01-01 20:48:00,2025-01-01 22:36:00,,
21364,UK,partnership,iOS,2024-12-01 21:31:00,,,
21365,UK,paid_search,Web,2024-11-02 12:05:00,,,
21366,Italy,partnership,Android,2024-06-25 16:32:00,2024-06-25 18:52:00,,
21367,UK,referral,iOS,2024-08-01 14:32:00,2024-08-01 14:34:00,2024-08-01 23:34:00,2024-08-02 14:54:00
21368,UK,paid_social,Web,2024-03-02 15:31:00,2024-03-02 18:04:00,2024-03-02 23:11:00,2024-03-06 18:09:00
21369,UK,partnership,Web,2024-02-14 07:41:00,2024-02-14 10:45:00,2024-02-14 14:24:00,2024-02-21 00:22:00
21370,Spain,paid_search,iOS,2025-06-23 03:50:00,,,
21371,Germany,paid_social,Web,2025-04-10 19:00:00,2025-04-10 23:00:00,2025-04-11 07:26:00,
21372,UK,organic,iOS,2024-05-26 03:29:00,2024-05-26 07:15:00,2024-05-26 09:04:00,2024-05-27 13:51:00
21373,UK,partnership,Android,2024-12-10 23:14:00,2024-12-11 03:12:00,2024-12-11 10:16:00,2024-12-13 13:01:00
21374,Italy,paid_social,Web,2024-06-20 01:39:00,2024-06-20 05:19:00,2024-06-20 09:45:00,2024-06-20 16:09:00
21375,Germany,paid_search,iOS,2024-05-14 13:45:00,2024-05-14 16:45:00,2024-05-15 01:02:00,2024-05-18 08:34:00
21376,UK,partnership,Android,2025-05-01 02:01:00,2025-05-01 03:12:00,2025-05-01 05:11:00,2025-05-06 01:41:00
21377,UK,paid_social,Android,2024-04-17 21:23:00,2024-04-17 23:03:00,2024-04-18 04:23:00,2024-04-23 06:15:00
21378,France,paid_search,Android,2024-02-01 01:02:00,,,
21379,France,organic,iOS,2024-11-29 18:14:00,2024-11-29 21:54:00,,
21380,France,partnership,Android,2024-06-02 11:38:00,2024-06-02 12:23:00,2024-06-02 21:17:00,2024-06-04 12:01:00
21381,France,referral,iOS,2024-07-21 16:20:00,,,
21382,Spain,referral,Android,2025-04-14 18:32:00,2025-04-14 19:19:00,2025-04-15 04:08:00,
21383,France,paid_search,Web,2025-01-17 14:37:00,2025-01-17 17:06:00,2025-01-18 00:46:00,2025-01-19 20:43:00
21384,UK,organic,Android,2024-06-17 17:19:00,,,
21385,France,paid_search,Web,2024-12-12 21:55:00,2024-12-12 22:22:00,,
21386,Spain,referral,iOS,2024-05-06 16:50:00,2024-05-06 17:55:00,2024-05-06 19:19:00,2024-05-11 02:01:00
21387,UK,paid_search,Android,2025-03-17 15:56:00,2025-03-17 17:52:00,2025-03-18 03:49:00,2025-03-20 09:45:00
21388,Spain,referral,Web,2024-07-02 20:40:00,2024-07-02 21:32:00,2024-07-03 05:06:00,
21389,UK,partnership,iOS,2024-05-20 00:36:00,2024-05-20 03:28:00,2024-05-20 04:12:00,
21390,France,referral,Web,2024-01-04 19:30:00,2024-01-04 19:49:00,2024-01-05 07:26:00,2024-01-07 16:35:00
21391,Spain,partnership,Android,2025-02-19 07:56:00,2025-02-19 11:47:00,2025-02-19 14:18:00,
21392,Spain,referral,iOS,2024-11-15 13:57:00,2024-11-15 14:30:00,2024-11-15 19:45:00,2024-11-21 12:25:00
21393,UK,partnership,Web,2024-06-16 21:33:00,2024-06-16 22:31:00,,
21394,France,referral,Web,2024-07-30 02:18:00,2024-07-30 06:02:00,,
21395,UK,partnership,Web,2024-07-28 18:22:00,2024-07-28 20:35:00,,
21396,France,referral,Web,2024-12-30 02:57:00,2024-12-30 05:56:00,,
21397,Spain,paid_social,Web,2025-02-28 08:41:00,2025-02-28 10:08:00,2025-02-28 13:43:00,2025-03-01 06:26:00
21398,Germany,partnership,Web,2024-04-11 10:14:00,2024-04-11 13:28:00,2024-04-11 14:41:00,2024-04-12 11:05:00
21399,Italy,organic,Android,2025-02-14 14:06:00,,,
21400,Italy,partnership,iOS,2024-10-30 02:19:00,,,
21401,Germany,paid_social,Web,2024-12-14 15:08:00,2024-12-14 15:18:00,2024-12-14 19:18:00,
21402,Spain,paid_social,iOS,2024-11-10 05:16:00,2024-11-10 05:31:00,2024-11-10 09:01:00,2024-11-14 17:06:00
21403,UK,partnership,Android,2025-05-11 13:47:00,2025-05-11 17:04:00,2025-05-11 19:22:00,2025-05-16 16:25:00
21404,Germany,organic,Android,2025-02-04 03:59:00,2025-02-04 06:37:00,,
21405,France,paid_search,Android,2024-09-24 18:10:00,2024-09-24 18:25:00,2024-09-24 22:59:00,2024-09-29 16:16:00
21406,Italy,partnership,iOS,2025-06-28 07:05:00,,,
21407,Germany,organic,iOS,2024-01-11 20:22:00,2024-01-11 22:15:00,2024-01-11 23:09:00,2024-01-18 20:08:00
21408,Germany,paid_social,iOS,2025-04-22 02:36:00,2025-04-22 04:39:00,2025-04-22 06:07:00,2025-04-28 11:04:00
21409,Spain,paid_social,iOS,2024-05-29 21:40:00,2024-05-29 22:58:00,,
21410,France,paid_search,Web,2025-02-05 12:30:00,,,
21411,Italy,partnership,iOS,2024-08-20 04:27:00,2024-08-20 08:18:00,2024-08-20 18:16:00,2024-08-22 08:12:00
21412,Germany,paid_social,Web,2025-01-14 09:02:00,2025-01-14 09:34:00,2025-01-14 12:09:00,2025-01-17 04:50:00
21413,Spain,referral,iOS,2025-05-23 12:24:00,2025-05-23 15:59:00,2025-05-23 20:53:00,2025-05-27 07:24:00
21414,UK,paid_social,Web,2024-03-02 12:37:00,2024-03-02 12:42:00,,
21415,Spain,organic,iOS,2024-10-07 02:28:00,2024-10-07 03:16:00,2024-10-07 12:31:00,2024-10-11 00:20:00
21416,Italy,paid_social,iOS,2024-01-23 19:06:00,,,
21417,France,paid_social,Web,2025-07-03 09:27:00,2025-07-03 09:35:00,2025-07-03 19:18:00,
21418,UK,organic,Web,2025-06-19 12:17:00,2025-06-19 15:22:00,,
21419,Italy,referral,Android,2024-07-28 07:00:00,2024-07-28 09:26:00,2024-07-28 15:03:00,
21420,Germany,paid_search,iOS,2024-12-06 07:13:00,2024-12-06 10:08:00,,
21421,Germany,partnership,Android,2024-03-03 06:51:00,2024-03-03 08:33:00,2024-03-03 13:23:00,2024-03-06 10:17:00
21422,Italy,organic,iOS,2025-04-20 12:32:00,2025-04-20 15:22:00,2025-04-20 21:07:00,2025-04-21 02:19:00
21423,UK,referral,iOS,2024-11-16 07:58:00,,,
21424,Italy,paid_search,Android,2024-12-15 16:14:00,2024-12-15 16:35:00,2024-12-16 03:49:00,
21425,Germany,paid_social,Android,2024-11-16 17:14:00,2024-11-16 19:21:00,2024-11-16 22:29:00,2024-11-17 12:31:00
21426,UK,organic,iOS,2024-06-18 10:14:00,2024-06-18 13:55:00,2024-06-18 19:29:00,2024-06-21 10:13:00
21427,France,paid_social,iOS,2024-02-14 06:46:00,2024-02-14 10:26:00,,
21428,UK,partnership,iOS,2025-01-28 12:53:00,2025-01-28 13:13:00,2025-01-28 15:18:00,2025-01-31 08:30:00
21429,France,partnership,Android,2024-05-28 13:53:00,2024-05-28 16:48:00,2024-05-29 01:46:00,2024-06-01 19:26:00
21430,France,paid_social,Android,2025-03-17 23:30:00,,,
21431,Spain,paid_social,Web,2024-09-29 20:37:00,2024-09-29 22:12:00,2024-09-30 00:55:00,
21432,UK,partnership,iOS,2024-01-19 14:15:00,2024-01-19 16:26:00,2024-01-20 01:16:00,
21433,France,paid_search,Android,2025-06-03 01:47:00,2025-06-03 01:56:00,2025-06-03 06:36:00,
21434,UK,organic,iOS,2025-04-17 17:48:00,2025-04-17 20:16:00,2025-04-18 03:34:00,2025-04-19 13:10:00
21435,UK,partnership,Android,2025-01-19 07:12:00,2025-01-19 09:26:00,2025-01-19 14:11:00,2025-01-26 03:45:00
21436,Germany,paid_social,iOS,2024-08-01 09:41:00,2024-08-01 11:14:00,2024-08-01 16:46:00,
21437,Germany,referral,Web,2024-03-25 01:03:00,,,
21438,France,organic,Android,2024-10-25 11:58:00,2024-10-25 12:18:00,,
21439,Spain,partnership,iOS,2025-04-20 17:46:00,2025-04-20 19:34:00,2025-04-20 21:52:00,
21440,Spain,partnership,Web,2024-06-27 08:42:00,2024-06-27 09:49:00,,
21441,France,organic,iOS,2024-09-05 17:23:00,2024-09-05 19:33:00,,
21442,Spain,paid_search,iOS,2025-02-23 10:32:00,2025-02-23 10:36:00,2025-02-23 17:54:00,2025-03-02 01:50:00
21443,Spain,organic,iOS,2025-06-02 00:17:00,2025-06-02 03:51:00,2025-06-02 06:51:00,
21444,Italy,partnership,Android,2024-04-06 09:28:00,,,
21445,Germany,referral,Web,2024-09-15 01:01:00,2024-09-15 04:04:00,2024-09-15 09:58:00,
21446,Italy,partnership,Web,2024-09-02 03:13:00,2024-09-02 06:18:00,2024-09-02 14:45:00,
21447,Spain,referral,Android,2025-04-04 08:35:00,2025-04-04 11:35:00,2025-04-04 14:52:00,
21448,Italy,organic,iOS,2025-03-05 07:16:00,,,
21449,Italy,paid_social,Web,2025-03-08 05:05:00,2025-03-08 06:43:00,2025-03-08 12:23:00,
21450,UK,paid_search,Android,2024-07-22 09:06:00,2024-07-22 09:19:00,2024-07-22 18:26:00,2024-07-27 15:26:00
21451,France,referral,Android,2024-07-26 17:13:00,2024-07-26 17:50:00,2024-07-26 23:45:00,2024-08-02 13:18:00
21452,France,organic,Android,2025-03-24 04:14:00,2025-03-24 04:45:00,2025-03-24 15:25:00,2025-03-26 14:09:00
21453,France,partnership,iOS,2024-07-29 01:31:00,,,
21454,France,paid_search,iOS,2025-04-30 06:46:00,2025-04-30 10:21:00,2025-04-30 13:50:00,2025-05-01 01:11:00
21455,Italy,paid_search,iOS,2025-01-28 02:12:00,2025-01-28 05:43:00,2025-01-28 10:53:00,
21456,Spain,referral,Web,2025-02-19 21:50:00,2025-02-19 23:47:00,2025-02-20 01:49:00,
21457,Spain,referral,Android,2024-03-28 08:06:00,2024-03-28 11:48:00,2024-03-28 16:43:00,
21458,France,organic,Web,2024-03-25 19:19:00,2024-03-25 22:26:00,2024-03-26 03:45:00,2024-03-31 08:04:00
21459,Italy,organic,Web,2025-04-04 04:57:00,2025-04-04 08:46:00,,
21460,UK,partnership,Android,2024-11-11 13:49:00,2024-11-11 16:12:00,2024-11-11 16:58:00,
21461,UK,paid_search,iOS,2025-04-01 18:36:00,2025-04-01 22:20:00,,
21462,Germany,paid_social,Android,2025-05-05 07:36:00,2025-05-05 11:05:00,2025-05-05 19:43:00,2025-05-08 02:26:00
21463,UK,partnership,Web,2025-04-07 05:27:00,2025-04-07 05:28:00,2025-04-07 14:00:00,2025-04-09 23:26:00
21464,Germany,organic,Android,2025-05-31 23:59:00,2025-06-01 02:37:00,2025-06-01 06:47:00,2025-06-06 19:30:00
21465,Germany,paid_social,iOS,2025-01-21 06:28:00,2025-01-21 09:20:00,2025-01-21 16:11:00,2025-01-27 21:04:00
21466,France,organic,iOS,2024-12-16 05:22:00,2024-12-16 09:08:00,,
21467,Spain,referral,Android,2024-07-28 04:25:00,2024-07-28 06:14:00,2024-07-28 14:19:00,
21468,UK,paid_social,Web,2025-04-26 01:02:00,2025-04-26 01:35:00,,
21469,Spain,partnership,Android,2024-12-18 05:56:00,2024-12-18 06:04:00,2024-12-18 14:53:00,2024-12-23 07:04:00
21470,Italy,paid_social,Android,2024-02-14 06:36:00,2024-02-14 08:22:00,2024-02-14 18:12:00,2024-02-15 09:37:00
21471,Spain,paid_search,Android,2024-07-14 09:11:00,2024-07-14 09:23:00,2024-07-14 16:32:00,2024-07-16 14:30:00
21472,Germany,organic,Web,2025-01-25 07:30:00,2025-01-25 08:04:00,2025-01-25 08:34:00,
21473,Spain,organic,Web,2024-01-16 09:03:00,2024-01-16 10:34:00,,
21474,UK,organic,Web,2025-02-06 14:31:00,2025-02-06 16:49:00,2025-02-06 19:39:00,
21475,Germany,paid_social,iOS,2024-10-15 00:19:00,,,
21476,Spain,paid_search,Web,2024-08-29 09:25:00,2024-08-29 09:29:00,2024-08-29 09:59:00,
21477,UK,partnership,Android,2025-01-18 10:13:00,2025-01-18 10:24:00,2025-01-18 15:42:00,2025-01-21 11:43:00
21478,France,organic,Android,2024-01-25 14:18:00,2024-01-25 14:52:00,2024-01-25 20:19:00,2024-01-31 14:34:00
21479,Spain,organic,iOS,2025-06-09 19:50:00,2025-06-09 22:09:00,2025-06-10 00:54:00,2025-06-16 18:00:00
21480,Germany,partnership,Android,2024-10-11 19:23:00,2024-10-11 21:12:00,2024-10-11 21:45:00,2024-10-17 03:33:00
21481,UK,paid_social,Web,2024-05-27 13:51:00,2024-05-27 15:28:00,2024-05-27 17:13:00,2024-06-01 08:40:00
21482,France,referral,Android,2025-02-12 12:07:00,,,
21483,Italy,paid_search,Android,2025-01-23 06:24:00,2025-01-23 08:32:00,2025-01-23 17:42:00,
21484,Germany,partnership,iOS,2024-11-25 07:59:00,2024-11-25 08:59:00,2024-11-25 17:17:00,2024-11-29 06:36:00
21485,Germany,organic,iOS,2024-08-30 01:43:00,2024-08-30 02:37:00,,
21486,Italy,paid_search,iOS,2024-12-22 16:04:00,2024-12-22 18:42:00,,
21487,Italy,paid_search,iOS,2025-01-16 03:10:00,2025-01-16 04:15:00,2025-01-16 11:08:00,2025-01-22 22:00:00
21488,Spain,organic,Android,2025-03-11 23:34:00,2025-03-12 02:48:00,2025-03-12 11:18:00,2025-03-16 01:16:00
21489,Germany,paid_social,Android,2025-04-19 18:40:00,2025-04-19 20:52:00,2025-04-19 22:25:00,
21490,UK,referral,iOS,2024-11-05 23:40:00,2024-11-06 00:22:00,2024-11-06 02:36:00,2024-11-11 02:35:00
21491,UK,referral,Android,2024-03-23 18:25:00,2024-03-23 21:51:00,2024-03-24 00:24:00,
21492,Spain,referral,iOS,2025-02-02 09:00:00,2025-02-02 10:52:00,,
21493,France,partnership,Android,2025-06-08 05:54:00,2025-06-08 07:30:00,2025-06-08 11:25:00,2025-06-10 19:44:00
21494,France,partnership,Web,2025-03-23 02:25:00,2025-03-23 04:24:00,2025-03-23 11:06:00,2025-03-28 20:59:00
21495,France,referral,iOS,2024-01-08 03:38:00,2024-01-08 03:56:00,,
21496,France,paid_search,iOS,2024-01-05 01:54:00,2024-01-05 04:12:00,2024-01-05 06:33:00,2024-01-12 01:22:00
21497,UK,paid_social,Web,2024-04-23 22:12:00,2024-04-23 23:10:00,2024-04-23 23:34:00,
21498,France,referral,Web,2024-07-18 22:38:00,2024-07-19 00:13:00,2024-07-19 08:40:00,2024-07-21 16:29:00
21499,Italy,paid_search,iOS,2024-02-26 09:59:00,2024-02-26 11:11:00,2024-02-26 21:44:00,2024-03-03 20:51:00
21500,Spain,paid_social,Web,2025-03-03 16:06:00,2025-03-03 18:38:00,2025-03-04 02:52:00,2025-03-04 04:05:00
21501,Germany,organic,Web,2024-06-17 19:32:00,2024-06-17 20:15:00,2024-06-17 20:25:00,2024-06-18 11:10:00
21502,Italy,referral,Android,2024-04-09 17:48:00,2024-04-09 19:12:00,2024-04-09 22:43:00,2024-04-14 06:14:00
21503,Spain,paid_social,Android,2024-10-07 17:37:00,2024-10-07 18:59:00,2024-10-07 22:48:00,
21504,France,paid_search,Android,2025-04-06 11:55:00,2025-04-06 14:01:00,2025-04-06 19:17:00,2025-04-11 18:40:00
21505,France,paid_search,iOS,2025-04-19 20:08:00,2025-04-19 23:47:00,2025-04-20 07:59:00,2025-04-26 17:20:00
21506,Spain,paid_social,iOS,2024-05-19 01:41:00,,,
21507,Germany,referral,Android,2024-01-08 18:30:00,2024-01-08 18:32:00,2024-01-09 00:18:00,2024-01-13 05:31:00
21508,Italy,organic,Web,2024-07-03 18:46:00,2024-07-03 21:32:00,2024-07-04 07:53:00,2024-07-07 05:28:00
21509,UK,partnership,iOS,2024-07-18 15:32:00,2024-07-18 19:30:00,2024-07-19 03:25:00,2024-07-24 13:11:00
21510,Italy,organic,iOS,2025-06-30 02:04:00,2025-06-30 04:41:00,,
21511,Germany,paid_search,iOS,2024-04-21 13:13:00,2024-04-21 16:50:00,2024-04-22 00:34:00,2024-04-22 18:05:00
21512,UK,partnership,Android,2024-08-16 19:40:00,,,
21513,Italy,organic,Android,2024-05-21 09:34:00,2024-05-21 13:12:00,,
21514,Germany,partnership,Web,2025-05-31 12:04:00,,,
21515,UK,referral,Android,2025-01-10 23:42:00,2025-01-11 02:34:00,2025-01-11 06:01:00,
21516,Germany,paid_social,iOS,2024-12-31 04:47:00,2024-12-31 04:59:00,2024-12-31 08:32:00,
21517,Germany,organic,Android,2024-10-25 00:11:00,2024-10-25 01:41:00,2024-10-25 09:48:00,2024-10-26 09:48:00
21518,Spain,organic,iOS,2025-02-16 06:52:00,,,
21519,UK,paid_search,Android,2024-05-12 21:26:00,2024-05-12 21:32:00,2024-05-12 21:52:00,2024-05-17 04:38:00
21520,UK,paid_search,Android,2024-12-01 05:11:00,2024-12-01 07:56:00,,
21521,Germany,paid_social,iOS,2024-05-19 03:28:00,2024-05-19 04:42:00,2024-05-19 07:15:00,2024-05-24 00:47:00
21522,Germany,paid_social,iOS,2024-06-13 12:56:00,2024-06-13 14:12:00,2024-06-13 21:52:00,2024-06-19 12:08:00
21523,Italy,paid_social,Android,2024-09-15 14:45:00,2024-09-15 16:59:00,2024-09-15 20:32:00,
21524,Spain,paid_search,Web,2025-03-02 03:30:00,2025-03-02 06:30:00,2025-03-02 11:35:00,2025-03-08 05:38:00
21525,France,organic,Web,2025-02-05 16:06:00,2025-02-05 17:13:00,2025-02-05 22:18:00,
21526,Germany,referral,iOS,2025-01-11 11:45:00,2025-01-11 13:08:00,2025-01-11 19:44:00,2025-01-12 05:28:00
21527,UK,paid_social,iOS,2024-08-22 17:51:00,2024-08-22 19:53:00,2024-08-22 21:45:00,2024-08-27 00:00:00
21528,Germany,referral,Web,2024-08-11 00:33:00,2024-08-11 00:39:00,2024-08-11 08:36:00,2024-08-16 07:52:00
21529,Spain,referral,iOS,2025-06-16 06:21:00,2025-06-16 07:57:00,2025-06-16 16:21:00,2025-06-20 02:49:00
21530,Germany,partnership,iOS,2024-01-30 05:18:00,2024-01-30 08:37:00,2024-01-30 15:37:00,2024-02-01 12:54:00
21531,Germany,paid_social,Web,2025-01-07 23:25:00,,,
21532,Germany,partnership,iOS,2025-01-16 15:03:00,2025-01-16 16:29:00,2025-01-16 17:34:00,
21533,Germany,paid_social,Android,2024-08-13 04:56:00,2024-08-13 06:54:00,2024-08-13 09:35:00,2024-08-15 09:04:00
21534,France,organic,iOS,2024-08-07 09:17:00,2024-08-07 10:10:00,2024-08-07 15:29:00,2024-08-11 22:10:00
21535,Spain,paid_search,Android,2024-01-04 14:24:00,2024-01-04 16:45:00,2024-01-04 20:32:00,
21536,Spain,referral,Web,2025-05-01 17:46:00,2025-05-01 21:41:00,2025-05-02 00:02:00,2025-05-03 12:59:00
21537,France,paid_social,Web,2024-10-18 04:28:00,2024-10-18 06:17:00,2024-10-18 16:11:00,2024-10-25 08:49:00
21538,Germany,partnership,iOS,2024-01-20 14:02:00,2024-01-20 15:37:00,2024-01-21 00:20:00,
21539,Italy,referral,iOS,2025-03-20 14:25:00,2025-03-20 15:01:00,2025-03-20 17:10:00,2025-03-21 19:01:00
21540,Spain,paid_search,Android,2024-09-04 06:42:00,2024-09-04 08:02:00,2024-09-04 16:24:00,2024-09-09 12:03:00
21541,Germany,referral,Web,2024-05-10 17:18:00,2024-05-10 17:46:00,2024-05-10 19:20:00,2024-05-11 23:31:00
